loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second
,,,18.08383233532934,746,0.8052192330360413,5.0744,29.363,3.744
0.6711,0.34543418884277344,1.780487804878049e-06,18.107784431137723,747,,,,
,,,18.107784431137723,747,0.805816113948822,5.0756,29.356,3.743
0.7607,0.35454121232032776,1.7560975609756098e-06,18.131736526946106,748,,,,
,,,18.131736526946106,748,0.8055590987205505,5.076,29.354,3.743
0.7247,0.3774127662181854,1.7317073170731708e-06,18.15568862275449,749,,,,
,,,18.15568862275449,749,0.805854320526123,5.0739,29.366,3.745
0.6543,0.4154409170150757,1.707317073170732e-06,18.179640718562876,750,,,,
,,,18.179640718562876,750,0.8054676651954651,5.0736,29.368,3.745
0.7081,0.36226946115493774,1.6829268292682928e-06,18.20359281437126,751,,,,
,,,18.20359281437126,751,0.8055399656295776,5.0748,29.361,3.744
0.661,0.36730483174324036,1.6585365853658538e-06,18.227544910179642,752,,,,
,,,18.227544910179642,752,0.8056468367576599,5.0748,29.361,3.744
0.7373,0.3528030514717102,1.634146341463415e-06,18.251497005988025,753,,,,
,,,18.251497005988025,753,0.8059494495391846,5.0737,29.367,3.745
0.6496,0.38965466618537903,1.6097560975609759e-06,18.275449101796408,754,,,,
,,,18.275449101796408,754,0.8056452870368958,5.0737,29.367,3.745
0.6881,0.37971431016921997,1.5853658536585368e-06,18.29940119760479,755,,,,
,,,18.29940119760479,755,0.8054314851760864,5.0739,29.366,3.745
0.7327,0.406885027885437,1.5609756097560977e-06,18.323353293413174,756,,,,
,,,18.323353293413174,756,0.8057823181152344,5.0745,29.363,3.744
0.7323,0.3698327839374542,1.5365853658536586e-06,18.347305389221557,757,,,,
,,,18.347305389221557,757,0.8057245016098022,5.0753,29.358,3.744
0.7233,0.3756747841835022,1.5121951219512196e-06,18.37125748502994,758,,,,
,,,18.37125748502994,758,0.8054987788200378,5.0745,29.362,3.744
0.7169,0.3946225941181183,1.4878048780487805e-06,18.395209580838323,759,,,,
,,,18.395209580838323,759,0.8060153126716614,5.0739,29.366,3.745
0.6962,0.3978722393512726,1.4634146341463414e-06,18.419161676646706,760,,,,
,,,18.419161676646706,760,0.80544114112854,5.0747,29.362,3.744
0.7157,0.39261266589164734,1.4390243902439024e-06,18.44311377245509,761,,,,
,,,18.44311377245509,761,0.8053922653198242,5.0748,29.361,3.744
0.6328,0.4454675316810608,1.4146341463414633e-06,18.46706586826347,762,,,,
,,,18.46706586826347,762,0.8051438331604004,5.076,29.354,3.743
0.7292,0.4130968451499939,1.3902439024390246e-06,18.491017964071855,763,,,,
,,,18.491017964071855,763,0.8050317764282227,5.0763,29.352,3.743
0.7047,0.3867141604423523,1.3658536585365856e-06,18.51497005988024,764,,,,
,,,18.51497005988024,764,0.8048690557479858,5.0742,29.364,3.744
0.6593,0.3928685486316681,1.3414634146341465e-06,18.538922155688624,765,,,,
,,,18.538922155688624,765,0.8047728538513184,5.0743,29.364,3.744
0.7072,0.3815072178840637,1.3170731707317074e-06,18.562874251497007,766,,,,
,,,18.562874251497007,766,0.804847776889801,5.0738,29.367,3.745
0.6849,0.4113399088382721,1.2926829268292684e-06,18.58682634730539,767,,,,
,,,18.58682634730539,767,0.8048760294914246,5.0748,29.361,3.744
0.7306,0.38249367475509644,1.2682926829268293e-06,18.610778443113773,768,,,,
,,,18.610778443113773,768,0.804231584072113,5.0751,29.359,3.744
0.647,0.35521548986434937,1.2439024390243904e-06,18.634730538922156,769,,,,
,,,18.634730538922156,769,0.8046825528144836,5.074,29.365,3.745
0.75,0.39566752314567566,1.2195121951219514e-06,18.65868263473054,770,,,,
,,,18.65868263473054,770,0.8046193718910217,5.0746,29.362,3.744
0.6981,0.39577704668045044,1.1951219512195123e-06,18.682634730538922,771,,,,
,,,18.682634730538922,771,0.8039877414703369,5.0745,29.362,3.744
0.6739,0.40344926714897156,1.1707317073170732e-06,18.706586826347305,772,,,,
,,,18.706586826347305,772,0.8042969107627869,5.0741,29.365,3.745
0.7111,0.4257422387599945,1.1463414634146344e-06,18.730538922155688,773,,,,
,,,18.730538922155688,773,0.8040469288825989,5.0743,29.364,3.744
0.6221,0.42855823040008545,1.1219512195121953e-06,18.75449101796407,774,,,,
,,,18.75449101796407,774,0.8046503067016602,5.0735,29.368,3.745
0.7511,0.40237873792648315,1.0975609756097562e-06,18.778443113772454,775,,,,
,,,18.778443113772454,775,0.804326057434082,5.0738,29.366,3.745
0.6206,0.3762969970703125,1.0731707317073172e-06,18.802395209580837,776,,,,
,,,18.802395209580837,776,0.8037068247795105,5.0744,29.363,3.744
0.6852,0.43895870447158813,1.048780487804878e-06,18.82634730538922,777,,,,
,,,18.82634730538922,777,0.8045620322227478,5.0771,29.347,3.742
0.7361,0.41361549496650696,1.024390243902439e-06,18.850299401197606,778,,,,
,,,18.850299401197606,778,0.8040564060211182,5.0756,29.356,3.743
0.7116,0.3990514874458313,1.0000000000000002e-06,18.87425149700599,779,,,,
,,,18.87425149700599,779,0.8038960695266724,5.0785,29.339,3.741
0.6742,0.3884333670139313,9.75609756097561e-07,18.898203592814372,780,,,,
,,,18.898203592814372,780,0.8042312860488892,5.0774,29.346,3.742
0.7757,0.38625484704971313,9.51219512195122e-07,18.922155688622755,781,,,,
,,,18.922155688622755,781,0.8044026494026184,5.0782,29.341,3.742
0.7283,0.40145161747932434,9.26829268292683e-07,18.94610778443114,782,,,,
,,,18.94610778443114,782,0.803829550743103,5.0756,29.356,3.743
0.6852,0.42062249779701233,9.02439024390244e-07,18.97005988023952,783,,,,
,,,18.97005988023952,783,0.8041983246803284,5.0739,29.366,3.745
1.1802,0.8119226694107056,8.780487804878049e-07,19.005988023952096,784,,,,
,,,19.005988023952096,784,0.8041263222694397,5.0744,29.363,3.744
0.6868,0.36608126759529114,8.53658536585366e-07,19.02994011976048,785,,,,
,,,19.02994011976048,785,0.8042193651199341,5.0735,29.368,3.745
0.676,0.4028753340244293,8.292682926829269e-07,19.05389221556886,786,,,,
,,,19.05389221556886,786,0.8045170903205872,5.0738,29.366,3.745
0.6658,0.3634186089038849,8.048780487804879e-07,19.077844311377245,787,,,,
,,,19.077844311377245,787,0.8043376803398132,5.0745,29.363,3.744
0.7467,0.41545987129211426,7.804878048780489e-07,19.101796407185628,788,,,,
,,,19.101796407185628,788,0.8043715953826904,5.0749,29.36,3.744
0.7338,0.39530113339424133,7.560975609756098e-07,19.12574850299401,789,,,,
,,,19.12574850299401,789,0.8045394420623779,5.0746,29.362,3.744
0.6589,0.3422534465789795,7.317073170731707e-07,19.149700598802394,790,,,,
,,,19.149700598802394,790,0.8049942851066589,5.0735,29.368,3.745
0.7152,0.4246436357498169,7.073170731707316e-07,19.17365269461078,791,,,,
,,,19.17365269461078,791,0.8044288754463196,5.0743,29.364,3.744
0.6338,0.39458581805229187,6.829268292682928e-07,19.197604790419163,792,,,,
,,,19.197604790419163,792,0.8045227527618408,5.0735,29.368,3.745
0.7119,0.41180843114852905,6.585365853658537e-07,19.221556886227546,793,,,,
,,,19.221556886227546,793,0.8046205043792725,5.075,29.36,3.744
0.6577,0.3931742012500763,6.341463414634146e-07,19.24550898203593,794,,,,
,,,19.24550898203593,794,0.8043352961540222,5.0736,29.368,3.745
0.7335,0.3844158351421356,6.097560975609757e-07,19.269461077844312,795,,,,
,,,19.269461077844312,795,0.8041020035743713,5.0731,29.371,3.745
0.6502,0.4023573100566864,5.853658536585366e-07,19.293413173652695,796,,,,
,,,19.293413173652695,796,0.8044883012771606,5.0736,29.368,3.745
0.6795,0.3850124776363373,5.609756097560977e-07,19.317365269461078,797,,,,
,,,19.317365269461078,797,0.8045943379402161,5.0741,29.365,3.745
0.7056,0.3914812505245209,5.365853658536586e-07,19.34131736526946,798,,,,
,,,19.34131736526946,798,0.8045608997344971,5.0746,29.362,3.744
0.6732,0.3685002028942108,5.121951219512195e-07,19.365269461077844,799,,,,
,,,19.365269461077844,799,0.8042863607406616,5.0752,29.358,3.744
0.7529,0.43766921758651733,4.878048780487805e-07,19.389221556886227,800,,,,
,,,19.389221556886227,800,0.804781436920166,5.0747,29.361,3.744
0.6457,0.38542118668556213,4.634146341463415e-07,19.41317365269461,801,,,,
,,,19.41317365269461,801,0.8046638369560242,5.0735,29.368,3.745
0.716,0.40156275033950806,4.3902439024390246e-07,19.437125748502993,802,,,,
,,,19.437125748502993,802,0.8042179346084595,5.0729,29.372,3.745
0.7194,0.37042343616485596,4.1463414634146344e-07,19.461077844311376,803,,,,
,,,19.461077844311376,803,0.8039838671684265,5.0737,29.367,3.745
0.7358,0.3897801637649536,3.9024390243902443e-07,19.48502994011976,804,,,,
,,,19.48502994011976,804,0.8048025965690613,5.0755,29.357,3.743
0.6616,0.34022918343544006,3.6585365853658536e-07,19.508982035928145,805,,,,
,,,19.508982035928145,805,0.8044827580451965,5.0748,29.361,3.744
0.7101,0.36697202920913696,3.414634146341464e-07,19.53293413173653,806,,,,
,,,19.53293413173653,806,0.8043509721755981,5.0757,29.356,3.743
0.7059,0.3938756585121155,3.170731707317073e-07,19.55688622754491,807,,,,
,,,19.55688622754491,807,0.8041113615036011,5.0742,29.364,3.744
0.6788,0.412951797246933,2.926829268292683e-07,19.580838323353294,808,,,,
,,,19.580838323353294,808,0.8041896224021912,5.0748,29.361,3.744
0.7505,0.39670121669769287,2.682926829268293e-07,19.604790419161677,809,,,,
,,,19.604790419161677,809,0.8046250939369202,5.0757,29.356,3.743
0.6535,0.341596394777298,2.439024390243903e-07,19.62874251497006,810,,,,
,,,19.62874251497006,810,0.8046566843986511,5.079,29.337,3.741
0.7271,0.45652714371681213,2.1951219512195123e-07,19.652694610778443,811,,,,
,,,19.652694610778443,811,0.8043938875198364,5.0775,29.345,3.742
0.7026,0.3497556746006012,1.9512195121951221e-07,19.676646706586826,812,,,,
,,,19.676646706586826,812,0.8043988347053528,5.0754,29.358,3.744
0.7119,0.38259637355804443,1.707317073170732e-07,19.70059880239521,813,,,,
,,,19.70059880239521,813,0.8043397665023804,5.0768,29.349,3.743
0.6957,0.3471810221672058,1.4634146341463415e-07,19.724550898203592,814,,,,
,,,19.724550898203592,814,0.8044312596321106,5.0748,29.361,3.744
0.7315,0.35012003779411316,1.2195121951219514e-07,19.748502994011975,815,,,,
,,,19.748502994011975,815,0.8041006922721863,5.0754,29.357,3.744
0.7284,0.35153982043266296,9.756097560975611e-08,19.772455089820358,816,,,,
,,,19.772455089820358,816,0.804602324962616,5.0757,29.356,3.743
0.6733,0.39058607816696167,7.317073170731708e-08,19.79640718562874,817,,,,
,,,19.79640718562874,817,0.8049118518829346,5.0764,29.351,3.743
0.7189,0.41750356554985046,4.8780487804878054e-08,19.820359281437124,818,,,,
,,,19.820359281437124,818,0.8044099807739258,5.0744,29.363,3.744
0.7061,0.3802303969860077,2.4390243902439027e-08,19.84431137724551,819,,,,
,,,19.84431137724551,819,0.8041923642158508,5.0753,29.358,3.744
0.6578,0.37865501642227173,0.0,19.868263473053894,820,,,,
,,,19.868263473053894,820,0.8040624856948853,5.0774,29.345,3.742
